         i         j       pij       pji
        38        12       9.1    -109.2
        18        46    -140.7      52.6
        11         4      66.3       -94
        24        27     154.6    -165.9
        31        12        66    -171.8
         4        33     -20.7     -15.8
        46        10     -35.3      25.3
        17         8       0.2     -11.6
        19        14    -147.5     -63.8
        11        38       -12     -25.9
        41        46      13.5     -83.7
        22        41     -59.1     -93.5
         4        18      -1.5     -57.8
         2        23     -84.1      34.4
        34        46       -81      37.6
         5        36     -52.3     -39.9
        49        32    -105.2    -119.2
        19        15    -132.9     130.1
        10        26      -9.5     -68.8
        17         1     -80.9     -81.7
        20        26     112.5    -131.9
        48        39    -126.3        27
        36        16      64.2     -77.7
         1        38      20.1     -46.6
        19        34       -28      -0.6
        49        43       -83    -137.8
        19        23    -124.4      93.6
        25        30     -75.3      41.1
         5        35      -7.3    -133.6
        25        38    -101.9      59.5
         3        20    -148.2       8.9
         7        22      -3.5     -32.8
         5        18      97.8      -132
        11        13      88.6    -114.8
        37        11     -91.9     -22.4
        40        20     -64.3      33.8
         6        27     -21.8       0.6
        24        11       4.6     -36.9
        47         1    -106.7      59.2
        21        25       -21     -52.7
        28         2      63.9    -123.6
        44        15      -9.3       5.8
        40        39    -102.3      -4.8
        48        49       -10       7.2
        21         9    -106.7      25.5
        36        45       -35     -77.5
        42         1     -80.2      56.5
        21        29    -135.4        96
        50        25      62.3    -102.7
