         i         j       pij       pji
        46         6     -77.9     -58.2
        93        79     -77.6        77
        91        85    -157.8     -52.1
        54        75    -135.9      51.7
        41        99      -3.6      -5.7
         2        66     -52.9     -63.7
        81        30      -0.8        -9
        65        96     -34.9       -56
         1        70     134.2    -137.7
       100        33    -163.9     148.3
        70        41    -104.5      87.6
        15        63     -13.1     -19.6
        62         9      30.1     -45.2
        74        71     -38.8      34.3
       100        25     -31.9      15.7
        20        42    -121.5       4.9
        63        16      -5.4    -134.5
         1        14        65    -100.9
        54         5     -32.1     -65.6
        19        55     -43.4     -46.9
        63        38     -25.1     -11.1
        60         9     -71.1     -68.6
        85        63     -16.9     -10.9
        56        52      25.4     -43.3
        68        44     -75.2      56.3
        58        33    -169.6     156.6
        89        84      21.4     -76.7
        39        62       9.2     -37.8
        51        33    -144.6       5.8
        93        39    -142.9     135.7
        53        96       7.9     -31.6
        48         8         9     -71.6
        52        55     -64.3      25.4
        40        74      36.7     -41.4
         9        10      55.6     -56.8
        23        26      77.5    -115.9
        10        96       -22      21.3
        87         8     -19.8     -15.8
         4        16     -86.9     -45.2
        21        74       6.1     -39.3
        86        17      11.2    -130.5
        70        35     -42.7      23.3
        12        93     -19.6     -42.2
        88        55      49.3     -74.5
        14         9     -72.9      71.1
        24        11       -46     -21.5
        33        43      46.5     -48.9
        48        57      44.3    -126.7
        17        26     -31.4     -39.7
        60        58      56.1     -57.1
        50         1    -144.3        49
         7        68     -30.6      24.5
        76        27     -36.2      27.2
        37        11     -56.6      23.8
        54        68     -12.6     -17.2
        24        60      60.5    -109.2
        30        96      34.1     -45.7
        18        57     -94.4     -90.6
        93        21     -31.3      30.2
        40         3       1.1     -20.6
        54        21     -31.2     -14.3
        42        48      34.1     -50.6
        52        92    -174.1     128.4
        84        72      73.1     -83.5
        67        91      -4.7     -22.6
        47        42     -68.1      25.7
        62        23      13.8     -28.4
        78        31     -73.4      -1.6
        32        44     -81.3      68.3
        67        29      33.1       -98
        63        75       -68      55.7
        75        83     -15.2    -132.3
        45        72     141.1    -150.8
         4        56     -10.4       5.6
       100        64    -123.4     115.1
        45        73      -4.2     -24.1
        47        91     -45.5     -71.9
        82        88    -117.9      83.9
        96        72      66.2     -73.7
        80        10     -51.9      42.8
        76        90     -33.2      26.2
        84        34      14.3     -55.4
        77        85    -111.4      53.1
        71        95     -92.6      -3.7
        36         9      18.3     -31.1
        50        13       8.1     -15.5
        66        74       1.4     -20.8
        69        81       6.7     -31.7
        57        61    -122.3     -16.6
        61        46     102.5    -108.1
        78        42     -65.8      32.8
        13        27      -140     117.2
        49        12      44.9     -88.9
        21        28       0.9      -9.1
        98        80       7.7    -131.5
        22         7      46.1     -46.8
        56        94     -62.3     -47.2
        59        66        19     -58.4
        97        48    -125.8     -58.3
