         i         j       pij       pji
        21        46    -122.8      40.2
        24        15         0         0
        25        26    -145.7   -100000
         8        31       -10       -10
         1        11         0         0
        47        28      -125     105.9
        24        18        66     -97.6
        49        11     -68.9        16
        11        41         0         0
        43        15         0         0
         2        10     110.1    -114.3
        32        46      11.1   -100000
        18        11     -64.2      39.2
        26        23         0         0
        36        15       -10       -10
        30        32       -10       -10
        31        41       -10       -10
        17        19      10.7   -100000
         7        38      11.8     -76.3
        48        17     110.7   -100000
        26        46       -10       -10
        37        21         0         0
        38        32       -10       -10
        19        25     -20.1      19.7
        36        30      10.2   -100000
        36        14      49.2    -121.1
        46         5       1.7      -3.2
        34        19      47.5   -100000
        29         6       -10       -10
        16        26         0         0
        35        37       -10       -10
        12        20     -83.2     -27.3
        17        12         0         0
        46         9       -10       -10
         2         1      53.9     -60.1
        27        23       -10       -10
        22         1     -13.1   -100000
         6         1      -3.9   -100000
        23        50      95.9   -100000
        23         3       -10       -10
        17        45    -146.5      92.8
        43        44         0         0
        47         4         0         0
        25        33    -126.4     102.5
         3        42       -10       -10
        39        45         0         0
        39        28         0         0
        41        40       -10       -10
        26        13      94.7    -103.6
