         i         j       pij       pji
        16        19      35.4   -100000
         1        24       131   -100000
        10        18    -151.2   -100000
        19         2    -135.4   -100000
        13        10    -229.8   -100000
         7        11     -42.4   -100000
        21         7      38.8   -100000
        13         7    -340.1   -100000
        12        15     -63.1   -100000
        24        22    -430.2   -100000
         3        15    -402.9   -100000
        22        15    -253.4   -100000
         4         1     -20.1   -100000
        18        19     -67.7   -100000
         1         9    -217.8   -100000
        23         9     266.8   -100000
         6        14    -304.6   -100000
        14        24     726.5   -100000
         3         5    -517.7   -100000
         1        18      -287   -100000
        17         2    -505.3   -100000
        24         8    -420.1   -100000
        20        25     264.5   -100000
        25        21      -569   -100000
