         i         j       pij       pji
        85        67       -10       -10
        28         9       -10       -10
        82        87       -10       -10
        81        49       -10       -10
        18        57       -10       -10
        21        57       -10       -10
        84        26       -10       -10
        39        62       -10       -10
        82        23       -10       -10
        28         2       -10       -10
        62        61       -10       -10
        40        64       -10       -10
        28        57       -10       -10
         7        45       -10       -10
        14        62       -10       -10
        43        86       -10       -10
        19        59       -10       -10
        10        35       -10       -10
        24        93       -10       -10
        55        41       -10       -10
        85        34       -10       -10
        41        56       -10       -10
        71         5       -10       -10
        51        18       -10       -10
        44        16       -10       -10
        44        63       -10       -10
        35        17       -10       -10
        88        14       -10       -10
        19        87       -10       -10
        52        82       -10       -10
        35        54       -10       -10
        99        78       -10       -10
        22        30       -10       -10
        16        23       -10       -10
        79        11       -10       -10
         5        95       -10       -10
        26         4       -10       -10
        50         8       -10       -10
         6        28       -10       -10
        89        35       -10       -10
        47        59       -10       -10
        32        10       -10       -10
        89        70       -10       -10
        58        97       -10       -10
        35        74       -10       -10
        95        59       -10       -10
        97        48       -10       -10
        76        14       -10       -10
        27        82       -10       -10
        20        32       -10       -10
        42        38       -10       -10
        42        69       -10       -10
        36        63       -10       -10
        72        92       -10       -10
        73        42       -10       -10
        56        96       -10       -10
        17        91       -10       -10
        42        11       -10       -10
        60        97       -10       -10
        58        93       -10       -10
        61        29       -10       -10
        76        33       -10       -10
        31        65       -10       -10
        94         2       -10       -10
        68        97       -10       -10
        48        20       -10       -10
        61        30       -10       -10
        66        80       -10       -10
        49        37       -10       -10
        62        16       -10       -10
        44        11       -10       -10
        94        15       -10       -10
         7        82       -10       -10
        64        30       -10       -10
        13         1       -10       -10
        18        75       -10       -10
        51        98       -10       -10
        63        92       -10       -10
         1        35       -10       -10
         8        81       -10       -10
        98        12       -10       -10
        46        50       -10       -10
        76        99       -10       -10
        61        83       -10       -10
        27        53       -10       -10
        13        80       -10       -10
        30        12       -10       -10
        66        77       -10       -10
        46        55       -10       -10
        90        61       -10       -10
         3        67       -10       -10
        89        25       -10       -10
        86        55       -10       -10
        65        92       -10       -10
        20       100       -10       -10
        56        84       -10       -10
