         i         j       pij       pji
        17        45    -134.1   -100000
        34        32      33.8   -100000
        24        19     -86.2   -100000
        42        28      -0.3   -100000
         1        23      -112   -100000
        12         3      81.6   -100000
        39         5       0.1   -100000
        10        30     -64.5   -100000
        29        41      20.3   -100000
         4        34     -46.5   -100000
        30        50      32.5   -100000
        42        33     -13.4   -100000
        42         9      45.8   -100000
        50         2     -71.6   -100000
        30         4      92.6   -100000
        40        15       5.8   -100000
        26         5    -112.3   -100000
        29        15      23.4   -100000
        16        45     -25.2   -100000
        29        48     124.4   -100000
        12        25     124.2   -100000
        47         1     121.3   -100000
         5        46      61.5   -100000
         6        22       2.5   -100000
        11        18      28.4   -100000
        25        18    -100.5   -100000
        30        23       5.4   -100000
        46         7     -45.3   -100000
        40        34      52.1   -100000
         7        43      44.9   -100000
         3        45     -90.2   -100000
        22        16     -15.5   -100000
        17        26     -17.1   -100000
         4         3     -25.3   -100000
        22         9      24.3   -100000
        31        19      47.9   -100000
        14         7      49.7   -100000
        20        19     -32.8   -100000
        30         8      25.8   -100000
        46        21     -48.6   -100000
        20        23     -59.6   -100000
        37         8     -46.2   -100000
        45        36     -12.8   -100000
        13         7     -85.8   -100000
        11        44     -18.7   -100000
        38         7        22   -100000
        37        49     -18.2   -100000
        18        27     -38.9   -100000
         7        35      33.8   -100000
