         i         j       pij       pji
        25        89       -10       -10
        87        15       -10       -10
        97        20       -10       -10
        46        51       -10       -10
        21        44       -10       -10
        88        29       -10       -10
         8        34       -10       -10
        51        85       -10       -10
        25        10       -10       -10
        54        48       -10       -10
        11        40       -10       -10
        43        78       -10       -10
        52        30       -10       -10
         6        85       -10       -10
        19        71       -10       -10
         7        78       -10       -10
        99        49       -10       -10
        36        75       -10       -10
        29        64       -10       -10
        12        18       -10       -10
        62        41       -10       -10
        11        44       -10       -10
        52        18       -10       -10
        66        57       -10       -10
        15        52       -10       -10
        86        37       -10       -10
        16        95       -10       -10
        22        28       -10       -10
        15        90       -10       -10
        34        85       -10       -10
        31        64       -10       -10
        75        64       -10       -10
         4        93       -10       -10
        50        24       -10       -10
        36        16       -10       -10
        32        53       -10       -10
        91        13       -10       -10
        21        83       -10       -10
        48        20       -10       -10
        22        23       -10       -10
        38        19       -10       -10
        40        88       -10       -10
        94        27       -10       -10
        51        78       -10       -10
        87        71       -10       -10
        15        64       -10       -10
        19        23       -10       -10
        56        58       -10       -10
        54        91       -10       -10
        88        49       -10       -10
        11        62       -10       -10
        59        30       -10       -10
        75        76       -10       -10
        27        11       -10       -10
        68        96       -10       -10
        57         3       -10       -10
        84        51       -10       -10
        44         2       -10       -10
        67        18       -10       -10
        45        92       -10       -10
        33        11       -10       -10
        76        73       -10       -10
        98        67       -10       -10
        53         8       -10       -10
        57        84       -10       -10
        98        14       -10       -10
         6        79       -10       -10
        50        89       -10       -10
        77        35       -10       -10
        81        31       -10       -10
        85        88       -10       -10
        53        86       -10       -10
        67        47       -10       -10
        39        16       -10       -10
        61        23       -10       -10
        93        58       -10       -10
        63        65       -10       -10
        14        45       -10       -10
        82        71       -10       -10
        58        48       -10       -10
        77       100       -10       -10
        13       100       -10       -10
        24        68       -10       -10
        16        69       -10       -10
        55        91       -10       -10
        63         5       -10       -10
        10        55       -10       -10
        77        17       -10       -10
         9        27       -10       -10
        83         5       -10       -10
        51        26       -10       -10
        95        42       -10       -10
        72        69       -10       -10
        32        50       -10       -10
        60       100       -10       -10
        56         1       -10       -10
        70         1       -10       -10
       100        74       -10       -10
        60        80       -10       -10
