         i         j       pij       pji
        18        44      -2.6   -100000
         8        44    -101.7   -100000
        11         2    -168.9   -100000
         2        43     378.8   -100000
        11        10     290.5   -100000
        20         7    -531.6   -100000
        38        28    -156.8   -100000
        50         1     535.2   -100000
        37        20     236.2   -100000
        10        27    -452.6   -100000
        33        46     284.7   -100000
        47         4     648.5   -100000
        21        16    -273.5   -100000
        28        17     487.4   -100000
         2        29        99   -100000
        40        48     164.5   -100000
        14        37     125.9   -100000
        18        37     127.4   -100000
        33        25     748.6   -100000
        25        35     -93.8   -100000
        39        17       602   -100000
        48        16    -255.7   -100000
         3        36    -434.2   -100000
         8        15    -163.7   -100000
         6        17     425.5   -100000
        15         6     145.9   -100000
        33        21     348.5   -100000
        27        41     285.9   -100000
        22        23    -113.6   -100000
        40        49      55.8   -100000
        34        40      86.6   -100000
        24        39    -734.9   -100000
        17        41    -356.5   -100000
        28         1     576.1   -100000
         5         6       3.5   -100000
        12        23    -178.2   -100000
        19         9       127   -100000
         9        38    -102.7   -100000
        33        44     200.6   -100000
        29        23     -86.1   -100000
         4        11    -468.9   -100000
         3        18     -95.3   -100000
        25        26    -393.3   -100000
        42         8     339.4   -100000
        13        16    -266.3   -100000
        13        32      -105   -100000
        31        32       298   -100000
        28        30       153   -100000
        45        11     123.6   -100000
