         i         j       pij       pji
        40        27     -48.6      45.4
        38        14     -46.7      41.6
        42        31      47.3    -150.9
        33        47        15     -17.3
        21        22     -57.4      39.1
        30        31       7.7     -31.7
         8        46      23.3     -25.8
        16         3      31.8     -91.9
        49         1     -51.3      35.7
        14        21     112.8    -118.3
         2        26      18.2     -93.1
        25         1     -95.1      93.7
        24        38     -79.9      69.5
         8        28     -57.1      51.9
        18        27     -46.6      42.5
        19        24      71.5     -75.6
        12        50       -18    -171.3
         7        20     -13.4         6
         7        45    -104.4      91.2
        40        23     -25.7      12.2
        26        36    -111.3       6.4
        15         9      26.5     -29.2
        36        33      -5.4      -3.1
         6         5     -83.4      69.3
         6        22     -10.6       5.9
        43        33     -98.2      91.8
        27        12     -30.8      16.7
        36        40      38.8     -52.1
        28        50        48     -85.2
         8         4      54.3     -59.8
        36        44      20.6     -24.5
        10         6     -26.5      16.8
        20        17      29.1     -31.3
        17        30     -91.6        82
        50        30     -17.5      16.2
        44         9      21.9     -26.5
         3        10     -47.9       -21
         4        32     -14.9       0.6
         9        34      46.2     -79.7
         5        49      84.1     -87.4
        40        25      83.6     -89.8
         7        41       -41      38.9
        13        43     -25.1      23.6
        25        29    -106.4     101.8
        11        21      89.3     -91.1
        37        18     -42.8      23.5
        27        39       1.3      -6.5
        35        12    -134.1     125.3
        24        48    -101.4      62.7
