         i         j       pij       pji
         6        13       -10       -10
        12        10       -10       -10
         6         1       -10       -10
         2        12       -10       -10
        19         3       -10       -10
        14        12       -10       -10
         5        15       -10       -10
        19         2       -10       -10
        21        16       -10       -10
        21        11       -10       -10
        25        15       -10       -10
        20         6       -10       -10
        19         1       -10       -10
        25        10       -10       -10
         4         7       -10       -10
        23        15       -10       -10
        16         3       -10       -10
        17        20       -10       -10
        24         7       -10       -10
        24         3       -10       -10
         4        18       -10       -10
         9         2       -10       -10
         8        14       -10       -10
         4        22       -10       -10
