         i         j       pij       pji
        33        82         0         0
        57        90         0         0
        27        52         0         0
        67        18         0         0
         6        81         0         0
        91        24         0         0
        34        26         0         0
        96        37         0         0
        53        84         0         0
        79        84         0         0
        27        88         0         0
        61        21         0         0
        34        54         0         0
        22        40         0         0
         5         2         0         0
        94        81         0         0
         8        40         0         0
       100        58         0         0
        74        13         0         0
        28        33         0         0
        44        18         0         0
        41        84         0         0
        87        86         0         0
        50        34         0         0
        79        40         0         0
        13        48         0         0
        72        83         0         0
        27        98         0         0
        89        60         0         0
        84        73         0         0
        51        87         0         0
        11        52         0         0
        68        37         0         0
        46         3         0         0
        97        56         0         0
        99        40         0         0
        51        16         0         0
        87        30         0         0
        20        50         0         0
        69        75         0         0
        19        71         0         0
        70        89         0         0
        14        92         0         0
        85        40         0         0
        92        95         0         0
        65        39         0         0
        53        81         0         0
        58        77         0         0
        38        29         0         0
        65        95         0         0
       100        60         0         0
        83         2         0         0
        62         2         0         0
        23        98         0         0
         7        53         0         0
        76        69         0         0
         4        56         0         0
        15        52         0         0
        95        42         0         0
        64        52         0         0
        10        26         0         0
        31        28         0         0
        91         1         0         0
        31        47         0         0
        35        74         0         0
        71        76         0         0
        55        32         0         0
        44        12         0         0
        21        23         0         0
        47        83         0         0
        74        91         0         0
         9        94         0         0
        93       100         0         0
        14        63         0         0
        92        36         0         0
        39        59         0         0
        43        66         0         0
        17        93         0         0
        40        78         0         0
        59        45         0         0
        68        66         0         0
        22        57         0         0
        25        60         0         0
        96        55         0         0
        97        96         0         0
        49        46         0         0
