         i         j       pij       pji
        68         1     111.1   -100000
        54        66       -10       -10
        26        48       -10       -10
        40        38     -94.6      21.6
        24        28    -721.4   -100000
        40       100     447.9    -537.3
        79        44    -190.5     112.7
        77        55    -190.9     145.3
        98         9         0         0
        86        95       -10       -10
        62        75         0         0
        37        14    -226.2      26.3
        91        20         0         0
        72         5         0         0
        44        66     297.2    -347.3
        96        33    -544.6   -100000
        94         2         0         0
        31        67     -69.5    -116.9
        67        91     244.7    -342.7
        83        55     323.1   -100000
        26        19         0         0
        21        36         0         0
        86         6       -10       -10
        27        99     155.7    -237.6
        51        71         0         0
        22        46       -10       -10
        99        71     -64.3     -24.2
        14        40      19.6   -100000
        65         3     404.5   -100000
        68        55       -10       -10
        49        50     -61.8        55
        85        43     -92.2    -159.5
        33        21         0         0
        31        43     173.8    -343.9
        71        85         0         0
        53        87     -75.8   -100000
        45        36         0         0
        75        78     233.8      -272
        96        71       -10       -10
        19         7     -58.5   -100000
        41        82         0         0
        81        50         0         0
        52        76         0         0
        76        47       -10       -10
         2        83         0         0
        24        10       -10       -10
        82        17     261.5    -330.3
        60         4      16.6   -100000
        64        52         0         0
        96        53       -10       -10
        40        96       -10       -10
        62        15         0         0
        65         4     665.2   -100000
        47        73         0         0
         5        29         0         0
       100        13    -167.2   -100000
        84        87       -10       -10
        98        18       -10       -10
        31        23       -10       -10
        55         3       -10       -10
        59        83       -10       -10
        59        47     -22.9     -29.7
        54         7       -10       -10
        32        56         0         0
        81        26       -10       -10
         8        53         0         0
        90        92    -489.9   -100000
        58        86      -442     418.5
        22        90         0         0
        64        88       -10       -10
        42        72         0         0
        98        26       -29     -20.3
        85        92    -367.4     361.4
         8        79       -10       -10
         9        52    -121.5   -100000
        12        39       -10       -10
        56        89         0         0
        50        57       -10       -10
        16        28         0         0
        61        52       -10       -10
        60        34         0         0
        63        26     368.8   -100000
        11        16         0         0
        22        86         0         0
        75        12      -6.2   -100000
        69        75       -10       -10
        59        35     340.9   -100000
        74         3         0         0
        61        28       -10       -10
        75        22     212.4    -252.5
         5        65     -64.7      64.4
        87        41         0         0
        93        74    -118.4   -100000
        68        30    -408.2     393.7
        32        91         0         0
        25        30    -598.5     579.4
        70        49      -447     440.9
        97        73    -335.8   -100000
       100        80         0         0
