         i         j       pij       pji
        11         3       -10       -10
        17        21       -10       -10
         1        17       -10       -10
         2        19       -10       -10
        21         6    -304.6   -100000
        15         2         0         0
        23        21     399.2   -100000
        23        19       -49     -32.9
        13        17       -10       -10
        22        19    -171.3     142.2
         7        24         0         0
         1        25      24.2     -89.5
         9        20     119.7    -165.5
         8        19      -221     104.9
        24        25         0         0
         5        18       -10       -10
        10        21     131.1    -168.9
        11         6     162.7    -214.8
         3        18      27.1     -96.8
        23        16       -10       -10
         4        22    -203.1   -100000
         5         9       -10       -10
        25        12         0         0
        14        15     108.3    -151.5
