         i         j       pij       pji
        94        75    -866.7     -65.5
        47        15    -568.3    -147.5
         9        99    -130.5        63
        30        93     531.6    -553.2
        99        55     289.6      -352
        39        37     259.8    -509.1
        13        98    -576.2        89
        60        30     310.4    -315.5
        56        46    -499.7     -11.3
        60        58     822.2      -871
         8        94      -146    -302.7
        87        89      84.1    -499.6
        43        51    -426.1    -257.5
        87         2        26     -52.1
        51        62    -227.2     124.2
        91        78     -41.1      24.5
        23        90     143.2    -234.2
        99        78      18.5     -75.4
        71        97    -476.4    -870.6
        37        45    -297.2     117.9
        47        13      -5.4    -589.5
        15        54     228.8    -635.9
        16        78        85    -315.3
         8        92    -451.9     367.1
        81         6      -267    -294.8
        83        70     329.5    -774.6
        18        79    -159.5    -446.9
        75        11    -290.2    -221.6
        23        47     320.6    -452.5
       100        41    -452.5     449.6
        70        32    -604.8     120.4
        23        28     373.4      -660
        33        74     671.5    -745.7
        96        22    -453.8    -170.2
        53        38     -57.2      27.2
       100         2    -478.3     363.6
       100        57    -393.8     172.5
        97        20     -15.5    -690.5
        51        90     -53.5      36.6
        69        53     122.6    -216.3
        26        70     684.1    -953.6
        92        93     758.4    -840.6
        30        56     234.9    -293.7
         9        25     448.8    -484.3
        81        18    -129.8      16.4
        38        77     436.7      -559
        19        41    -294.6    -317.6
        45        49       348    -421.2
        19         8    -386.3       189
       100        32    -289.7     237.8
        87        82    -220.3    -181.9
        59        66     163.4      -361
        83        66      15.6    -463.9
        95        18    -572.3     535.9
        58        28    -169.1     -98.6
        77        91    -492.3     482.1
        50        69    -612.4    -163.6
       100        64    -653.4       628
        97        45      -603    -157.2
        46        44      48.9     -72.8
        68        99    -302.2     219.5
        11        91     162.4    -181.1
         3        18    -380.5        94
        87        35     244.7    -270.3
        50        88    -581.1     122.4
        48        95    -209.4    -352.9
        85        91    -379.3       -12
        24        77     118.1    -900.1
        81        84     230.6    -242.5
        73        88      -291       262
        86         4     510.3    -699.8
        48         5    -423.7    -707.7
        54        49    -136.2     -61.6
        96        75    -500.2     316.7
        17        37    -294.4     256.9
        44        81     -47.9      43.4
        12        22    -341.9     155.2
        26        29    -173.6       -17
        14        99    -231.9       3.5
        92        33     -55.6       7.9
        15        52      -182    -576.8
        27        18     -82.3       0.2
        42        60     -78.6      75.8
         4        38    -339.3     295.1
        56        63    -136.4    -225.3
        54        31      75.7    -129.9
        63        61    -572.3     481.2
        66         1    -637.6       102
        21        95     285.4    -578.6
        23        80     710.2    -755.8
        15        34     128.5    -301.7
        76        56     301.9    -319.2
        73        40    -264.7     160.6
        36        79     193.8    -241.6
        72        74    -223.4    -679.9
         7        18    -109.7      39.3
        67        85     185.8    -261.8
        65        59       130    -391.8
        10         2    -129.1      82.4
