         i         j       pij       pji
        13        28    -864.3     552.2
         4         1     -1305     611.7
        51        97   -2124.2    1306.1
        41        62     -2598    2245.1
        95        56     121.7    -795.5
        60        81    1208.8   -1289.6
        61        91     878.4    -979.5
        59        54    -522.9      35.9
        33        43      1510   -1986.6
        95        75   -1064.2     747.8
        23        48     803.2   -1611.4
        61         4     556.4   -1092.9
        59        72   -1710.2    1637.9
         4        12     759.5    -760.4
         3        62     -1217     693.8
        67        24    -376.7     175.1
        66         7      31.7    -340.9
        33        46     909.4   -1564.3
        46        61   -1431.7    1230.3
        64        63    -554.9     -73.5
        87        66   -2334.8    2274.3
        78        21     211.5    -450.1
        82        48     701.3   -1129.8
        71        80     626.9    -655.8
        86        39    -869.3     548.3
        36         4    -312.1    -355.6
        64        92    -349.2      -758
         6        55     503.4    -916.1
        20        49     666.6    -710.3
        69        91     550.7    -552.2
        90        24   -2659.3    2642.8
         3         2    -846.3     623.1
        92        48    1884.8   -1924.6
        51        32   -1956.1    1429.5
        75         2     -85.8    -263.2
        56        53    -439.7    -195.4
         1         9    1939.1   -2043.3
        24        40    1829.6   -1868.4
        99        28    1241.9   -1300.8
        19        70     577.5    -703.6
        58        59      55.5    -196.5
        60        12     244.3      -327
        64        39     429.1    -686.6
        47        65   -1637.4    1511.3
        67        13    2074.5   -2102.2
        38        86     374.1    -399.7
        37        81    1825.1   -1881.6
        80        27   -2407.3    2382.2
        62         6     113.7    -754.4
        73        23    -629.7     493.6
        39        61    -620.8     498.4
         9        96     220.6    -648.6
        40        77    1084.8     -1252
        44        69   -1353.7    1146.7
         2        22     -89.3     -37.4
       100        66     211.7    -245.6
        23        88     -31.1     -88.4
        10        53   -1899.1    1110.2
        65        41    1936.7   -2067.3
        37        16     606.2   -1018.4
        92        54     226.8    -370.1
        75        92     740.2      -867
        14        38   -1060.9    1055.8
        72        85    1703.9   -1819.2
        85        80     638.4    -934.5
         5        60    1458.2   -1618.2
        88        19     220.8    -373.2
         6        57     796.1   -1395.5
        84        87    1154.5   -1696.3
        51        20   -1746.5      1633
        97        58       716   -1115.1
        94        55     240.1    -599.9
        39        68    -282.1      77.5
        86        50     461.7    -967.3
         7        76     863.8   -1093.7
        62        35    1033.1   -1193.4
        77        80      -544     361.1
        86        74     -1491      1204
        93        18    1158.8   -1750.6
        37        15       908    -929.2
        34        31    -465.7     387.5
        54        98    -560.1     353.7
        88        84    -343.8    -155.7
        78        83   -1391.9    1229.8
        25         6   -2344.1    1959.2
        68        11    1654.7   -1755.1
        23        30   -1464.2    1147.6
        61        89     496.7    -645.2
        86        17     459.6   -1027.5
        52        84    -697.2     410.2
        31        56     748.5    -904.3
        54        18     206.4    -789.4
         8        96    -430.5     -67.3
        79        12    -760.9     524.9
        26        92    -701.5     570.1
        45         8     496.2   -1031.2
        78        25    -574.8      46.9
        29        38     641.4    -678.2
        42        24   -2550.2    2316.5
