         i         j       pij       pji
         7        15       -90       -90
        19         4       -90       -90
        22        15       -90       -90
         8        16       -90       -90
        21         8       -90       -90
         1        16       -90       -90
        22        17       -90       -90
        18        14       -90       -90
        14        13       -90       -90
        23        10       -90       -90
        15        18       -90       -90
        23        24       -90       -90
        15         3       -90       -90
        20        21       -90       -90
         5        18       -90       -90
        20        25       -90       -90
        12         6       -90       -90
        19         2       -90       -90
        25         6       -90       -90
        13         6       -90       -90
         2        24       -90       -90
        11        16       -90       -90
         9        13       -90       -90
