         i         j       pij       pji
        34        14     -64.6      -2.4
        15        44      13.1     -61.7
        21         7         1     -42.7
         2         4      19.3     -48.2
         8        50     -20.8     -96.5
        15        24      16.9       -51
        18        37      29.1     -58.1
        23         2    -121.4     100.3
        16        11     -17.5     -58.9
         6        10     -25.3       6.5
        18         5     -11.1     -31.9
        10        44      15.5     -28.8
        45        21     -80.9     -69.1
        46        32      -5.5     -10.6
        18         8     -33.4      15.8
        49        25    -100.7       -34
         6        12     -90.6      11.5
        39        18     -95.4     -44.8
        39        28       -82     -46.9
        46         6       -32     -47.6
        15         4     -15.4        -3
        19        17      -1.6       -96
         9        30      37.8     -71.7
        50        11     -82.6      32.6
        25         3     -16.2     -21.2
        21        10      40.1     -59.6
        43        19     -58.3        19
        35         4     -71.5      18.9
        15        22     -22.9      -8.7
        26        11     -94.4      42.6
        28        20      57.1     -86.7
        49        42    -123.7      90.7
         1        28     -57.3      55.7
        48        42     -98.3      96.8
        45        50     -46.3       -66
        21        19     -12.9     -17.7
        31        15        66     -67.6
        48        45    -115.9     -14.6
        38        40      59.3     -67.3
         9        31     -40.8      -9.9
        33        17     -40.6      37.8
        31        29      23.2     -60.2
        47        31        -5      -0.9
        28        27     -47.6     -65.8
        17        41     -76.6      -102
        40        47     -95.6      67.4
        34        26      47.1     -52.6
        13        45    -118.7     -94.3
        36        41     -43.7       2.4
