         i         j       pij       pji
       100        55     -50.5      41.6
        70        73    -125.5    -163.7
        20        68       -10       -10
        64        90       -10       -10
        63        92       -10       -10
        65        72      38.7   -100000
         5        52       -10       -10
         9        32     -51.2   -100000
        87        38         0         0
        72        64      36.2   -100000
        36        18         0         0
        77        38     -93.4      93.1
        15        11         0         0
        32        82       -10       -10
        13        43         0         0
        44        33       -10       -10
        82        70       -10       -10
        30        46         0         0
        48         5    -161.2       -94
        26        89    -137.1   -100000
        55        64         0         0
        38        98       -10       -10
        90        87     -38.8   -100000
        85        38         0         0
        18        19         0         0
        94        23       -97   -100000
        20        91       -79    -129.1
        11        10      83.1   -100000
        63        13     126.3   -100000
        82        43      76.7   -100000
        32        62     -39.3      27.3
        95        33       -10       -10
        13        71     -86.3      28.6
        36         7         0         0
        10        35     -97.2   -100000
        44        89     -59.9      -0.6
        27        85         0         0
        21        60       -10       -10
         4        21       -10       -10
        20        67     -70.1   -100000
        26        42     -73.1    -122.6
        39        94       -10       -10
        11        37         0         0
        79        51         0         0
        38        48       -10       -10
        59         2       -10       -10
        60        10         0         0
        85         3         0         0
        54        32         0         0
         6        23       0.1     -17.4
        54        95         0         0
        48        60      63.1     -72.4
        59        64       -10       -10
        96        74         0         0
        61        11       -10       -10
        73        47     -18.6   -100000
         1        97         0         0
         6        19         0         0
        88         3         0         0
        83        71       -10       -10
        94       100       -10       -10
        55        58      60.6     -72.4
        97        24       -10       -10
        98        84         0         0
        61         8      46.5     -47.7
        18        26         0         0
        45        21         0         0
        90        20     -32.2      26.4
        35        25       -10       -10
        91        75       -10       -10
        77        28         0         0
        41        33     -63.1     -18.8
        87        79         0         0
        86        69       3.8     -15.8
        74        47     -65.6       4.6
        51        57         0         0
        78        72     -42.8   -100000
        94         1       -10       -10
        76        40     115.9    -118.4
        56        74     -24.4     -60.8
        16        69       -10       -10
        30        82         0         0
        66         2      -7.7   -100000
        38        81      31.7   -100000
        22        45         0         0
        62        12     -43.3   -100000
        16        56      25.8    -121.9
        34        11       -10       -10
        40        46    -114.3       111
        99        73         0         0
        50        31       -10       -10
        47        50     -35.6   -100000
        93        26         0         0
        80        71     -76.3      -115
        53        41         0         0
        86        49         0         0
        14         5       -10       -10
        29        54         0         0
        17        72     -98.8   -100000
