         i         j       pij       pji
        43        51       -10       -10
        14        78       -10       -10
        26        83       -10       -10
        10        27       -10       -10
        49        28       -10       -10
        77        94       -10       -10
        79        82       -10       -10
        45        34       -10       -10
        39        56       -10       -10
        15        83       -10       -10
        23        24       -10       -10
        69        64       -10       -10
        31        95       -10       -10
        41        70       -10       -10
        37        35       -10       -10
        20         2       -10       -10
        64        98       -10       -10
        36        73       -10       -10
        24        85       -10       -10
        53        52       -10       -10
        30        31       -10       -10
        33        74       -10       -10
        64        23       -10       -10
        81        31       -10       -10
         5        56       -10       -10
        54        26       -10       -10
        71        89       -10       -10
        17         2       -10       -10
        35         9       -10       -10
        23        71       -10       -10
        44        42       -10       -10
        25        59       -10       -10
        39        60       -10       -10
        84        14       -10       -10
        96        36       -10       -10
        18        25       -10       -10
        66        50       -10       -10
        99        81       -10       -10
        11        29       -10       -10
        86        16       -10       -10
         6        57       -10       -10
        56        22       -10       -10
        10        90       -10       -10
        83        32       -10       -10
        61        78       -10       -10
        36        16       -10       -10
        96        19       -10       -10
        54        98       -10       -10
        68        71       -10       -10
       100        66       -10       -10
        49        14       -10       -10
        52        34       -10       -10
        82        10       -10       -10
        42        37       -10       -10
        83        51       -10       -10
        27        65       -10       -10
        82        39       -10       -10
        75        78       -10       -10
        74        70       -10       -10
        48        54       -10       -10
        52        81       -10       -10
        26        46       -10       -10
        93        29       -10       -10
        14        21       -10       -10
        30        27       -10       -10
        26         3       -10       -10
        46        90       -10       -10
        56        49       -10       -10
        51        20       -10       -10
        10        76       -10       -10
        79        42       -10       -10
        36        98       -10       -10
        12        66       -10       -10
        86        67       -10       -10
        88        41       -10       -10
        92        97       -10       -10
        89        72       -10       -10
        65        87       -10       -10
        32        62       -10       -10
        47        75       -10       -10
         7        86       -10       -10
        15         1       -10       -10
        40         7       -10       -10
        32        91       -10       -10
         4        41       -10       -10
        37        57       -10       -10
        13        70       -10       -10
        29        95       -10       -10
        55        33       -10       -10
        63        70       -10       -10
        58        12       -10       -10
        18        94       -10       -10
        31        38       -10       -10
        80        33       -10       -10
        52         8       -10       -10
        25        50       -10       -10
        59        88       -10       -10
