         i         j       pij       pji
         7        22         0         0
        17        10    -168.1    -235.6
         2        19       -10       -10
        20        12         0         0
         9        12     116.5    -362.8
         9         7    -144.6   -100000
        18         4         0         0
         8        15    -202.9   -100000
        13        12    -237.8   -100000
        22        21         0         0
        23        16       -10       -10
        19         4     102.7   -100000
         5        13       -10       -10
        11        21      92.3    -667.8
        20        23    -366.7   -100000
        14        11       -10       -10
         6        19       -10       -10
         6         9    -270.6      20.5
        25         3         0         0
         6         1         0         0
        10        22       -10       -10
         8        10     331.4   -100000
         7         3      -1.6     -40.4
        24        17         0         0
