         i         j       pij       pji
        12         4        40    -130.5
        11        10      44.8    -110.9
         4        21     -45.4     -45.3
        15        23       1.3      -5.4
        12         6     -86.3     -14.1
         3        20     -75.3      -5.8
        25         3    -108.8      52.9
         8        21      24.1    -101.8
         1        14    -159.1      16.4
        15        25     101.9    -114.9
         6        16     -24.9     -41.3
        11         4      74.4     -81.7
        10         2     -78.4     -88.1
        20        21     -12.5       -70
        18        25      63.5    -125.8
         9        21      88.5     -94.7
        13         6    -143.5      68.4
         9        24      -6.8     -47.5
         1        21      30.6     -76.2
        11         7     -43.8       4.1
        19        14    -127.9      -3.1
        18        17      59.6     -82.9
        24        22      77.4     -91.8
         7         5     -14.3    -156.7
