         i         j       pij       pji
         7        15       -90       -90
         7        22     -94.7   -100000
         8         7       -90       -90
         4        13    -692.6       668
        21        18      1024   -100000
         6         9    -257.3   -100000
         6        21       -90       -90
        12        24    -574.2     479.8
         5        18     668.6    -939.8
        11        18     543.8   -100000
        15         2     206.8   -100000
        24         3         0         0
        17         1         0         0
        24         9      11.2   -100000
        14         2         0         0
        25         4       541    -604.3
        16        18       -90       -90
         3        13    -336.6       274
        15         5     -18.9   -100000
         7        20    -109.1    -360.6
        10         9       -90       -90
        19         8       -90       -90
         2        17         0         0
        17        23       -90       -90
