         i         j       pij       pji
        35        33       -90       -90
        22        24       -90       -90
         6         1       -90       -90
        19        40       -90       -90
        43        41       -90       -90
        46        40       -90       -90
         4        39       -90       -90
         8        42       -90       -90
        42        41       -90       -90
        50        25       -90       -90
        32        33       -90       -90
        47        11       -90       -90
         3        38       -90       -90
         7        36       -90       -90
        23        19       -90       -90
         3        37       -90       -90
        39         3       -90       -90
        15        12       -90       -90
        47        25       -90       -90
         2         5       -90       -90
        13        15       -90       -90
         2        27       -90       -90
        26        18       -90       -90
        20        27       -90       -90
        20        22       -90       -90
        34        36       -90       -90
        27        30       -90       -90
        16        45       -90       -90
        25        13       -90       -90
        49        35       -90       -90
        14        40       -90       -90
        40        44       -90       -90
        31        35       -90       -90
         1        30       -90       -90
         7        38       -90       -90
        29         6       -90       -90
        43        47       -90       -90
         8        48       -90       -90
        21        48       -90       -90
        46        45       -90       -90
        11        10       -90       -90
        23        18       -90       -90
        17        50       -90       -90
        37        49       -90       -90
        41         9       -90       -90
         4        28       -90       -90
