         i         j       pij       pji
        48         5    -758.5     682.1
        22        48     142.7      -253
        45        23    -493.6    -379.8
        47        34     154.7    -474.7
        10        37     157.7    -167.7
        43        33    -336.2     -85.7
         2         1     271.1    -324.1
        49        36    -158.3       1.9
        40        19      23.9    -156.3
        16        26     380.1      -383
        50        30    -116.5       3.5
        14        27    -309.6     -16.7
        14        13      -9.7    -298.8
        46        49    -180.5     -75.8
        49        17    -211.1     140.4
         2        21    -129.7      46.4
        41        48     465.6    -546.7
        25        49    -287.6      52.5
        28        24     293.1      -297
         2        35     113.8    -195.9
        22        44    -514.4     367.5
        44        32     355.2    -401.4
        31        29      31.6    -135.4
        24         5    -572.6     568.4
        12        50     123.9    -360.6
        23         9      -8.6    -500.3
         2         7       3.1     -41.5
        23        29    -105.8    -124.1
         5        18     309.1    -321.7
        10         5    -465.2     447.1
        33        37     154.6    -329.3
        18        45    -144.2      76.4
        26        31    -367.6       264
        27        12     266.3    -280.2
        32        15      -266     144.5
        11        10     -21.5     -98.7
        27         1     549.3    -560.2
        14        39    -236.4     -27.9
        48        19    -477.7     318.2
        19        20     209.5      -234
         2        15      58.8    -107.1
         9         8    -106.1       -26
        17        38     -24.6    -102.7
        32        47    -585.1     246.4
        36         4     236.4    -539.3
        18        17       -15     -76.3
        16         6      45.4    -229.6
        42        47    -333.2       -36
         3         4     274.9    -410.8
