         i         j       pij       pji
        18        12     167.6    -176.4
        25        24     -88.3        36
         4        24       -48      43.7
        16         6     -41.9      40.7
        17        11     -99.1      97.7
         9        25        66     -82.9
         2         9     -54.6     -20.7
        15        21     -15.9     -24.5
         9        21     -57.1      15.8
         8         1      38.5     -67.5
        23        24      32.9     -44.5
         4         5      -2.5       0.7
        17         9       -63      62.2
         4        12      28.5       -51
        21         8      22.3     -41.5
         6        14     -28.1      11.8
         3         8     -90.3      76.2
        16        12        46     -61.1
        22         9       3.1      -7.1
         7        17     131.8    -134.4
        13         9       -61        56
        19        15    -114.1      63.7
        19        20     -32.6      19.9
         7        10      97.8     -99.7
