         i         j       pij       pji
        25         2   -2194.4   -100000
         5        24       -90       -90
        11        18    -999.8     886.4
        12        15         0         0
        17        13     135.2    -154.9
         4         3         0         0
        11        10         0         0
        13         9       -90       -90
        22         5         0         0
        18        23         0         0
         2         1         0         0
         3        22   -1129.7   -100000
         1        17    2084.7   -100000
        16         3    -818.6   -100000
        24        20       -90       -90
         7         4       -90       -90
        14        19       -90       -90
        15         2   -1938.5    1879.3
         8        21         0         0
        10        14    -752.7   -100000
        14        16         0         0
         2        16    1707.5   -1737.6
        15        21     704.4    -766.8
         6         8    2353.8   -100000
