         i         j       pij       pji
         1        10        37   -100000
         3        28      39.5   -100000
        46        17      33.4   -100000
        33        40      56.6   -100000
        45        35      85.1   -100000
        15         9      34.7   -100000
        41        33     -66.6   -100000
        28        26     -26.8   -100000
        12        24     134.1   -100000
        50        45     -47.8   -100000
        34        47      -8.4   -100000
        46        50     -54.8   -100000
        30        47       6.4   -100000
        26        31     -78.5   -100000
        22        25      62.7   -100000
        47        41       2.9   -100000
        16        32      46.7   -100000
        46         9     -36.3   -100000
        16        20      61.8   -100000
        13        20     -35.9   -100000
        42         5     123.2   -100000
        31        50     -15.6   -100000
        47        31     -44.6   -100000
        29         6      21.2   -100000
        43        10       0.5   -100000
        42        15      42.2   -100000
        39        23      31.1   -100000
         4        45     -85.7   -100000
        18        16     -12.1   -100000
        10        20      31.9   -100000
        42        21      22.2   -100000
        38         1       3.6   -100000
        18         8      19.6   -100000
        22        37     -48.3   -100000
        32        15     -66.6   -100000
        22        35      35.7   -100000
        39        21      26.9   -100000
        27        18       7.8   -100000
        49        43     -10.7   -100000
         1         7     -37.1   -100000
        44        22      21.5   -100000
        31        19      -7.3   -100000
         2        12     -91.9   -100000
         2        29      64.6   -100000
        48         8     -72.8   -100000
        17        29     -47.3   -100000
        36        15      24.9   -100000
        30        11     -12.4   -100000
        44        14       -15   -100000
