         i         j       pij       pji
         6        21     -38.8   -100000
         8        14     -66.1   -100000
        13        10     -34.5   -100000
        10        22       -37   -100000
        13         3     -44.6   -100000
        12         4      83.9   -100000
        20        22     -27.5   -100000
         5        18      44.7   -100000
         5         9      68.4   -100000
        15        21      -6.3   -100000
         8         1      65.7   -100000
        17        10     -39.3   -100000
        14        24     130.8   -100000
        19         8      13.2   -100000
         1        23     -88.1   -100000
        15         9        32   -100000
        24        12     -89.9   -100000
        18         4      62.7   -100000
        13        14    -127.4   -100000
        21         7      23.7   -100000
        16        17      76.3   -100000
         2         1     104.4   -100000
        25        24     -12.6   -100000
        11        23      10.2   -100000
