         i         j       pij       pji
        48        19         0         0
        16        29         0         0
        26        47         0         0
        19        10         0         0
        37        18         0         0
        17         1         0         0
        19        29         0         0
        14        35         0         0
        32        34         0         0
        26        27         0         0
        34         1         0         0
        12        14         0         0
        31        50         0         0
        34        24         0         0
        44        16         0         0
        12        19         0         0
        14        30         0         0
        29        50         0         0
        48        47         0         0
         2        16         0         0
         5        40         0         0
        49        37         0         0
        28        29         0         0
        24        10         0         0
        40        29         0         0
        45         1         0         0
        33        28         0         0
        41        27         0         0
        40        18         0         0
         4         6         0         0
        43         1         0         0
         4        39         0         0
         1         3         0         0
        30         7         0         0
        20        11         0         0
         6        46         0         0
        22         5         0         0
        21        22         0         0
        13        36         0         0
        42        35         0         0
        44        15         0         0
        46        23         0         0
        38        20         0         0
