         i         j       pij       pji
        39        25     682.1   -100000
        68        19    -472.5   -100000
        90        33      -212   -100000
        64        34     208.1   -100000
        61        58     409.6   -100000
        45        55     619.5   -100000
        85        83    -196.2   -100000
         5        46     363.6   -100000
        87        44    -170.3   -100000
        62        97       403   -100000
        28        87     320.6   -100000
        49        55     250.8   -100000
        56        96       1.1   -100000
        26        59    -465.2   -100000
       100        71    -638.7   -100000
        56        15    -277.2   -100000
        42       100     841.2   -100000
        22        56     167.7   -100000
        99        42    -269.9   -100000
        68        55       3.6   -100000
        50        82    -248.3   -100000
        56        83    -384.7   -100000
        85        38       -56   -100000
        46        64    -275.3   -100000
        92        63      12.4   -100000
        48        70      34.4   -100000
        58        63    -716.7   -100000
        50        37      53.4   -100000
        39        35     709.4   -100000
        72        54     542.8   -100000
        52         3     201.2   -100000
        71        10     391.4   -100000
        44        94     180.5   -100000
        65        91     726.1   -100000
        92        83     112.3   -100000
        41        82    -230.7   -100000
         5        39    -104.2   -100000
        20        40    -310.8   -100000
        43        78    -223.2   -100000
         7         1     304.1   -100000
        77         5    -655.3   -100000
        81        27    -256.8   -100000
        15        71     -50.2   -100000
        91        35     -41.6   -100000
        29        78     130.2   -100000
        30        70     591.3   -100000
         3        27    -363.9   -100000
        51        63    -355.1   -100000
        81        73      15.5   -100000
        81        84     100.9   -100000
        37        49    -119.2   -100000
        64        72    -181.4   -100000
        86        40     -48.9   -100000
        72        50     397.2   -100000
        49        43     237.8   -100000
        18        68     292.5   -100000
        96        32     105.5   -100000
        94        82      -225   -100000
        33        14    -143.9   -100000
        31        47     -16.4   -100000
         5        83      65.1   -100000
        11        46     318.3   -100000
        32        31    -552.8   -100000
        95        54     484.4   -100000
        35         2    -609.6   -100000
         7        72    -344.1   -100000
        82        67      99.2   -100000
        48        60      44.6   -100000
        28        93     707.5   -100000
        80        75    -701.5   -100000
        68        79    -231.1   -100000
         5        89       634   -100000
        12        73     174.8   -100000
        53        56     169.2   -100000
        60        79    -397.9   -100000
        57        89     339.1   -100000
         3        75    -182.5   -100000
        86        26       220   -100000
         3        90     -77.6   -100000
        84        57      -7.5   -100000
        88        12     -86.5   -100000
        86         1       378   -100000
         6        94     -11.4   -100000
         7        17     285.4   -100000
        16        56     264.2   -100000
        36        27     -12.6   -100000
        21        80     550.1   -100000
        33         4     571.6   -100000
        82        98     -19.3   -100000
        23        74     368.1   -100000
        24        64    -475.4   -100000
        61        69    -213.7   -100000
        23        31     -12.9   -100000
        16         8     208.7   -100000
        62        21      58.4   -100000
         6        66     146.1   -100000
        13        40    -373.7   -100000
         9        16    -213.4   -100000
        76        46     163.1   -100000
